seqnames	start	end	cnv	n_cells
chr16	60600001	60700000	del	83
chr16	60700001	60800000	del	84
chr16	60800001	60900000	del	84
chr16	60900001	61000000	del	84
chr16	61000001	61100000	del	84
chr16	61100001	61200000	del	84
chr16	61200001	61300000	del	84
chr16	61300001	61400000	del	85
chr16	61400001	61500000	del	85
chr16	61500001	61600000	del	85
chr16	61600001	61700000	del	85
chr16	61700001	61800000	del	85
chr16	61800001	61900000	del	85
chr16	61900001	62000000	del	85
chr16	62000001	62100000	del	85
chr16	62100001	62200000	del	85
chr16	62200001	62300000	del	85
chr16	62300001	62400000	del	85
chr16	62400001	62500000	del	85
chr16	62500001	62600000	del	85
chr16	62600001	62700000	del	85
chr16	62700001	62800000	del	85
chr16	62800001	62900000	del	85
chr16	62900001	63000000	del	85
chr16	63000001	63100000	del	85
chr16	63100001	63200000	del	84
chr16	63200001	63300000	del	84
chr16	63300001	63400000	del	84
chr16	63400001	63500000	del	84
chr16	63500001	63600000	del	84
chr16	63600001	63700000	del	84
chr16	63700001	63800000	del	84
chr16	63800001	63900000	del	84
chr16	63900001	64000000	del	84
chr16	64000001	64100000	del	84
chr16	64100001	64200000	del	84
chr16	64200001	64300000	del	84
chr16	64300001	64400000	del	84
chr16	64400001	64500000	del	84
chr16	64500001	64600000	del	84
chr16	64600001	64700000	del	84
chr16	64700001	64800000	del	84
chr16	64800001	64900000	del	84
chr16	64900001	65000000	del	83
chr16	65000001	65100000	del	82
chr16	65100001	65200000	del	82
chr16	65200001	65300000	del	82
chr16	65300001	65400000	del	82
chr16	65400001	65500000	del	82
chr16	65500001	65600000	del	82
chr16	65600001	65700000	del	79
chr16	65700001	65800000	del	80
chr16	65800001	65900000	del	79
chr16	65900001	66000000	del	78
chr16	66000001	66100000	del	77
chr16	66100001	66200000	del	74
chr16	66200001	66300000	del	68
chr16	66300001	66400000	del	58
chr16	87700001	87800000	amp	50
chr16	87800001	87900000	amp	58
chr16	87900001	88000000	amp	59
chr16	88000001	88100000	amp	59
chr16	88100001	88200000	amp	59
chr16	88200001	88300000	amp	61
chr16	88300001	88400000	amp	70
chr16	88400001	88500000	amp	133
chr16	88500001	88600000	amp	168
chr16	88600001	88700000	amp	206
chr16	88700001	88800000	amp	207
chr16	88800001	88900000	amp	211
chr16	88900001	89000000	amp	212
chr16	89000001	89100000	amp	213
chr16	89100001	89200000	amp	220
chr16	89200001	89300000	amp	223
chr16	89300001	89400000	amp	225
chr16	89400001	89500000	amp	237
chr16	89500001	89600000	amp	237
chr16	89600001	89700000	amp	237
chr16	89700001	89800000	amp	237
chr16	89800001	89900000	amp	237
chr16	89900001	90000000	amp	237
chr16	90000001	90100000	amp	237
chr17	7000001	7100000	amp	52
chr17	7100001	7200000	amp	54
chr17	7200001	7300000	amp	63
chr17	7300001	7400000	amp	63
chr17	7400001	7500000	amp	63
chr17	7500001	7600000	amp	63
chr17	7600001	7700000	amp	63
chr17	7700001	7800000	amp	63
chr17	7800001	7900000	amp	63
chr17	7900001	8000000	amp	63
chr17	8000001	8100000	amp	63
chr17	8100001	8200000	amp	62
chr17	8200001	8300000	amp	60
chr17	8300001	8400000	del	66
chr17	8400001	8500000	del	136
chr17	8500001	8600000	del	185
chr17	8600001	8700000	del	200
chr17	8700001	8800000	del	214
chr17	8800001	8900000	del	215
chr17	8900001	9000000	del	220
chr17	9000001	9100000	del	253
chr17	9100001	9200000	del	258
chr17	9200001	9300000	del	263
chr17	9300001	9400000	del	268
chr17	9400001	9500000	del	271
chr17	9500001	9600000	del	272
chr17	9600001	9700000	del	274
chr17	9700001	9800000	del	277
chr17	9800001	9900000	del	281
chr17	9900001	10000000	del	282
chr17	10000001	10100000	del	283
chr17	10100001	10200000	del	284
chr17	10200001	10300000	del	284
chr17	10300001	10400000	del	285
chr17	10400001	10500000	del	285
chr17	10500001	10600000	del	285
chr17	10600001	10700000	del	285
chr17	10700001	10800000	del	285
chr17	10800001	10900000	del	285
chr17	10900001	11000000	del	286
chr17	11000001	11100000	del	287
chr17	11100001	11200000	del	286
chr17	11200001	11300000	del	286
chr17	11300001	11400000	del	286
chr17	11400001	11500000	del	286
chr17	11500001	11600000	del	286
chr17	11600001	11700000	del	286
chr17	11700001	11800000	del	286
chr17	11800001	11900000	del	286
chr17	11900001	12000000	del	286
chr17	12000001	12100000	del	286
chr17	12100001	12200000	del	286
chr17	12200001	12300000	del	288
chr17	12300001	12400000	del	288
chr17	12400001	12500000	del	288
chr17	12500001	12600000	del	288
chr17	12600001	12700000	del	288
chr17	12700001	12800000	del	288
chr17	12800001	12900000	del	288
chr17	12900001	13000000	del	288
chr17	13000001	13100000	del	288
chr17	13100001	13200000	del	288
chr17	13200001	13300000	del	288
chr17	13300001	13400000	del	288
chr17	13400001	13500000	del	289
chr17	13500001	13600000	del	289
chr17	13600001	13700000	del	289
chr17	13700001	13800000	del	288
chr17	13800001	13900000	del	288
chr17	13900001	14000000	del	287
chr17	14000001	14100000	del	286
chr17	14100001	14200000	del	286
chr17	14200001	14300000	del	286
chr17	14300001	14400000	del	286
chr17	14400001	14500000	del	286
chr17	14500001	14600000	del	285
chr17	14600001	14700000	del	285
chr17	14700001	14800000	del	284
chr17	14800001	14900000	del	283
chr17	14900001	15000000	del	280
chr17	15000001	15100000	del	279
chr17	15100001	15200000	del	275
chr17	15200001	15300000	del	272
chr17	15300001	15400000	del	265
chr17	15400001	15500000	del	252
chr17	15500001	15600000	del	233
chr17	15600001	15700000	del	227
chr17	15700001	15800000	del	212
chr17	15800001	15900000	del	181
chr17	15900001	16000000	del	169
chr17	16000001	16100000	del	162
chr17	16100001	16200000	del	141
chr17	16200001	16300000	del	127
chr17	16300001	16400000	del	122
chr17	16400001	16500000	del	118
chr17	16500001	16600000	del	114
chr17	16600001	16700000	del	110
chr17	16700001	16800000	del	107
chr17	16800001	16900000	del	50
chr17	27300001	27400000	amp	50
chr17	27400001	27500000	amp	50
chr17	27500001	27600000	amp	50
chr17	27600001	27700000	amp	51
chr17	27700001	27800000	amp	59
chr17	27800001	27900000	amp	61
chr17	27900001	28000000	amp	81
chr17	28000001	28100000	amp	82
chr17	28100001	28200000	amp	90
chr17	28200001	28300000	amp	111
chr17	28300001	28400000	amp	112
chr17	28400001	28500000	amp	119
chr17	28500001	28600000	amp	121
chr17	28600001	28700000	amp	123
chr17	28700001	28800000	amp	123
chr17	28800001	28900000	amp	122
chr17	28900001	29000000	amp	122
chr17	29000001	29100000	amp	122
chr17	29100001	29200000	amp	122
chr17	29200001	29300000	amp	122
chr17	29300001	29400000	amp	122
chr17	29400001	29500000	amp	122
chr17	29500001	29600000	amp	122
chr17	29600001	29700000	amp	122
chr17	29700001	29800000	amp	122
chr17	29800001	29900000	amp	122
chr17	29900001	30000000	amp	122
chr17	30000001	30100000	amp	123
chr17	30100001	30200000	amp	122
chr17	30200001	30300000	amp	122
chr17	30300001	30400000	amp	122
chr17	30400001	30500000	amp	122
chr17	30500001	30600000	amp	122
chr17	30600001	30700000	amp	122
chr17	30700001	30800000	amp	122
chr17	30800001	30900000	amp	123
chr17	30900001	31000000	amp	123
chr17	31000001	31100000	amp	123
chr17	31100001	31200000	amp	123
chr17	31200001	31300000	amp	124
chr17	31300001	31400000	amp	124
chr17	31400001	31500000	amp	124
chr17	31500001	31600000	amp	125
chr17	31600001	31700000	amp	125
chr17	31700001	31800000	amp	125
chr17	31800001	31900000	amp	125
chr17	31900001	32000000	amp	125
chr17	32000001	32100000	amp	124
chr17	32100001	32200000	amp	124
chr17	32200001	32300000	amp	124
chr17	32300001	32400000	amp	124
chr17	32400001	32500000	amp	124
chr17	32500001	32600000	amp	124
chr17	32600001	32700000	amp	124
chr17	32700001	32800000	amp	124
chr17	32800001	32900000	amp	124
chr17	32900001	33000000	amp	124
chr17	33000001	33100000	amp	124
chr17	33100001	33200000	amp	124
chr17	33200001	33300000	amp	124
chr17	33300001	33400000	amp	124
chr17	33400001	33500000	amp	124
chr17	33500001	33600000	amp	124
chr17	33600001	33700000	amp	124
chr17	33700001	33800000	amp	125
chr17	33800001	33900000	amp	126
chr17	33900001	34000000	amp	126
chr17	34000001	34100000	amp	126
chr17	34100001	34200000	amp	127
chr17	34200001	34300000	amp	128
chr17	34300001	34400000	amp	128
chr17	34400001	34500000	amp	128
chr17	34500001	34600000	amp	128
chr17	34600001	34700000	amp	128
chr17	34700001	34800000	amp	128
chr17	34800001	34900000	amp	132
chr17	34900001	35000000	amp	137
chr17	35000001	35100000	amp	138
chr17	35100001	35200000	amp	141
chr17	35200001	35300000	amp	142
chr17	35300001	35400000	amp	144
chr17	35400001	35500000	amp	144
chr17	35500001	35600000	amp	144
chr17	35600001	35700000	amp	144
chr17	35700001	35800000	amp	144
chr17	35800001	35900000	amp	144
chr17	35900001	36000000	amp	144
chr17	36000001	36100000	amp	144
chr17	36100001	36200000	amp	144
chr17	36200001	36300000	amp	144
chr17	36400001	36500000	amp	144
chr17	36500001	36600000	amp	145
chr17	36600001	36700000	amp	145
chr17	36700001	36800000	amp	145
chr17	36800001	36900000	amp	145
chr17	36900001	37000000	amp	145
chr17	37000001	37100000	amp	145
chr17	37100001	37200000	amp	145
chr17	37200001	37300000	amp	145
chr17	37300001	37400000	amp	146
chr17	37400001	37500000	amp	146
chr17	37500001	37600000	amp	146
chr17	37600001	37700000	amp	148
chr17	37700001	37800000	amp	148
chr17	37800001	37900000	amp	147
chr17	38200001	38300000	amp	148
chr17	38300001	38400000	amp	149
chr17	38400001	38500000	amp	150
chr17	38500001	38600000	amp	150
chr17	38600001	38700000	amp	153
chr17	38700001	38800000	amp	153
chr17	38800001	38900000	amp	153
chr17	38900001	39000000	amp	153
chr17	39000001	39100000	amp	153
chr17	39100001	39200000	amp	153
chr17	39200001	39300000	amp	155
chr17	39300001	39400000	amp	155
chr17	39400001	39500000	amp	155
chr17	39500001	39600000	amp	155
chr17	39600001	39700000	amp	156
chr17	39700001	39800000	amp	156
chr17	39800001	39900000	amp	156
chr17	39900001	40000000	amp	157
chr17	40000001	40100000	amp	157
chr17	40100001	40200000	amp	157
chr17	40200001	40300000	amp	157
chr17	40300001	40400000	amp	157
chr17	40400001	40500000	amp	157
chr17	40500001	40600000	amp	157
chr17	40600001	40700000	amp	157
chr17	40700001	40800000	amp	157
chr17	40800001	40900000	amp	157
chr17	40900001	41000000	amp	157
chr17	41000001	41100000	amp	157
chr17	41100001	41200000	amp	157
chr17	41200001	41300000	amp	157
chr17	41300001	41400000	amp	157
chr17	41400001	41500000	amp	157
chr17	41500001	41600000	amp	157
chr17	41600001	41700000	amp	157
chr17	41700001	41800000	amp	157
chr17	41800001	41900000	amp	158
chr17	41900001	42000000	amp	159
chr17	42000001	42100000	amp	159
chr17	42100001	42200000	amp	159
chr17	42200001	42300000	amp	159
chr17	42300001	42400000	amp	159
chr17	42400001	42500000	amp	159
chr17	42500001	42600000	amp	159
chr17	42600001	42700000	amp	159
chr17	42700001	42800000	amp	159
chr17	42800001	42900000	amp	158
chr17	42900001	43000000	amp	158
chr17	43000001	43100000	amp	158
chr17	43100001	43200000	amp	158
chr17	43400001	43500000	amp	158
chr17	43500001	43600000	amp	158
chr17	43600001	43700000	amp	158
chr17	43700001	43800000	amp	158
chr17	43800001	43900000	amp	158
chr17	43900001	44000000	amp	158
chr17	44000001	44100000	amp	158
chr17	44100001	44200000	amp	158
chr17	44200001	44300000	amp	159
chr17	44300001	44400000	amp	159
chr17	44400001	44500000	amp	159
chr17	44500001	44600000	amp	159
chr17	44600001	44700000	amp	159
chr17	44700001	44800000	amp	159
chr17	44800001	44900000	amp	159
chr17	44900001	45000000	amp	159
chr17	45000001	45100000	amp	161
chr17	45100001	45200000	amp	162
chr17	45200001	45300000	amp	162
chr17	45300001	45400000	amp	162
chr17	45400001	45500000	amp	162
chr17	45700001	45800000	amp	162
chr17	45800001	45900000	amp	162
chr17	45900001	46000000	amp	162
chr17	46000001	46100000	amp	162
chr17	46100001	46200000	amp	162
chr17	46200001	46300000	amp	162
chr17	46700001	46800000	amp	162
chr17	46800001	46900000	amp	162
chr17	46900001	47000000	amp	161
chr17	47000001	47100000	amp	161
chr17	47100001	47200000	amp	161
chr17	47200001	47300000	amp	161
chr17	47300001	47400000	amp	161
chr17	47400001	47500000	amp	161
chr17	47500001	47600000	amp	161
chr17	47600001	47700000	amp	161
chr17	47700001	47800000	amp	161
chr17	47800001	47900000	amp	161
chr17	47900001	48000000	amp	161
chr17	48000001	48100000	amp	161
chr17	48100001	48200000	amp	161
chr17	48200001	48300000	amp	162
chr17	48300001	48400000	amp	162
chr17	48400001	48500000	amp	162
chr17	48500001	48600000	amp	162
chr17	48600001	48700000	amp	162
chr17	48700001	48800000	amp	162
chr17	48800001	48900000	amp	162
chr17	48900001	49000000	amp	161
chr17	49000001	49100000	amp	161
chr17	49100001	49200000	amp	162
chr17	49200001	49300000	amp	162
chr17	49300001	49400000	amp	162
chr17	49400001	49500000	amp	162
chr17	49500001	49600000	amp	162
chr17	49600001	49700000	amp	162
chr17	49700001	49800000	amp	164
chr17	49800001	49900000	amp	164
chr17	49900001	50000000	amp	164
chr17	50000001	50100000	amp	164
chr17	50100001	50200000	amp	163
chr17	50200001	50300000	amp	163
chr17	50300001	50400000	amp	163
chr17	50400001	50500000	amp	161
chr17	50500001	50600000	amp	160
chr17	50600001	50700000	amp	161
chr17	50700001	50800000	amp	161
chr17	50800001	50900000	amp	161
chr17	50900001	51000000	amp	154
chr17	51000001	51100000	amp	154
chr17	51100001	51200000	amp	153
chr17	51200001	51300000	amp	118
chr17	51300001	51400000	amp	90
chr17	51400001	51500000	amp	88
chr17	51500001	51600000	amp	87
chr17	51600001	51700000	amp	82
chr17	51700001	51800000	del	51
chr17	51700001	51800000	amp	78
chr17	51800001	51900000	del	51
chr17	51800001	51900000	amp	78
chr17	51900001	52000000	del	52
chr17	51900001	52000000	amp	78
chr17	52000001	52100000	del	52
chr17	52000001	52100000	amp	78
chr17	52100001	52200000	del	52
chr17	52100001	52200000	amp	77
chr17	52200001	52300000	del	52
chr17	52200001	52300000	amp	76
chr17	52300001	52400000	del	52
chr17	52300001	52400000	amp	76
chr17	52400001	52500000	del	52
chr17	52400001	52500000	amp	77
chr17	52500001	52600000	del	52
chr17	52500001	52600000	amp	77
chr17	52600001	52700000	del	52
chr17	52600001	52700000	amp	77
chr17	52700001	52800000	del	52
chr17	52700001	52800000	amp	77
chr17	52800001	52900000	del	52
chr17	52800001	52900000	amp	77
chr17	52900001	53000000	del	52
chr17	52900001	53000000	amp	77
chr17	53000001	53100000	del	52
chr17	53000001	53100000	amp	76
chr17	53200001	53300000	del	52
chr17	53200001	53300000	amp	76
chr17	53300001	53400000	del	52
chr17	53300001	53400000	amp	76
chr17	53400001	53500000	del	52
chr17	53400001	53500000	amp	76
chr17	53500001	53600000	del	52
chr17	53500001	53600000	amp	76
chr17	53600001	53700000	del	52
chr17	53600001	53700000	amp	75
chr17	53700001	53800000	del	52
chr17	53700001	53800000	amp	76
chr17	53800001	53900000	del	52
chr17	53800001	53900000	amp	75
chr17	53900001	54000000	del	52
chr17	53900001	54000000	amp	74
chr17	54000001	54100000	del	52
chr17	54000001	54100000	amp	74
chr17	54100001	54200000	del	52
chr17	54100001	54200000	amp	74
chr17	54200001	54300000	del	51
chr17	54200001	54300000	amp	74
chr17	54300001	54400000	del	51
chr17	54300001	54400000	amp	74
chr17	54400001	54500000	del	51
chr17	54400001	54500000	amp	74
chr17	54500001	54600000	del	50
chr17	54500001	54600000	amp	74
chr17	54600001	54700000	amp	73
chr17	54700001	54800000	amp	73
chr17	54800001	54900000	amp	72
chr17	54900001	55000000	amp	72
chr17	55000001	55100000	amp	72
chr17	55100001	55200000	amp	73
chr17	55200001	55300000	amp	73
chr17	55300001	55400000	amp	73
chr17	55400001	55500000	amp	73
chr17	55500001	55600000	amp	73
chr17	55600001	55700000	amp	74
chr17	55700001	55800000	amp	73
chr17	55800001	55900000	amp	73
chr17	55900001	56000000	amp	73
chr17	56000001	56100000	amp	73
chr17	56100001	56200000	amp	73
chr17	56200001	56300000	amp	72
chr17	56300001	56400000	amp	72
chr17	56400001	56500000	amp	72
chr17	56500001	56600000	amp	71
chr17	56600001	56700000	amp	72
chr17	56700001	56800000	amp	69
chr17	56800001	56900000	amp	70
chr17	56900001	57000000	amp	70
chr17	57000001	57100000	amp	70
chr17	57100001	57200000	amp	71
chr17	57200001	57300000	amp	72
chr17	57300001	57400000	amp	72
chr17	57400001	57500000	amp	72
chr17	57500001	57600000	amp	73
chr17	57600001	57700000	amp	73
chr17	57700001	57800000	amp	73
chr17	57800001	57900000	amp	72
chr17	57900001	58000000	amp	72
chr17	58000001	58100000	amp	72
chr17	58100001	58200000	amp	72
chr17	58200001	58300000	amp	72
chr17	58300001	58400000	amp	72
chr17	58400001	58500000	amp	72
chr17	58500001	58600000	amp	72
chr17	58600001	58700000	amp	72
chr17	58700001	58800000	amp	72
chr17	58800001	58900000	amp	72
chr17	58900001	59000000	amp	72
chr17	59000001	59100000	amp	72
chr17	59100001	59200000	amp	73
chr17	59200001	59300000	amp	73
chr17	59300001	59400000	amp	73
chr17	59400001	59500000	amp	72
chr17	59500001	59600000	amp	73
chr17	59600001	59700000	amp	73
chr17	59700001	59800000	amp	73
chr17	59800001	59900000	amp	72
chr17	59900001	60000000	amp	72
chr17	60000001	60100000	amp	72
chr17	60100001	60200000	amp	72
chr17	60200001	60300000	amp	72
chr17	60300001	60400000	amp	72
chr17	60400001	60500000	amp	72
chr17	60500001	60600000	amp	72
chr17	60600001	60700000	amp	72
chr17	60700001	60800000	amp	71
chr17	60800001	60900000	amp	71
chr17	60900001	61000000	amp	71
chr17	61000001	61100000	amp	71
chr17	61100001	61200000	amp	71
chr17	61200001	61300000	amp	71
chr17	61300001	61400000	amp	72
chr17	61400001	61500000	amp	72
chr17	61500001	61600000	amp	72
chr17	61600001	61700000	amp	72
chr17	61700001	61800000	amp	73
chr17	61800001	61900000	amp	73
chr17	61900001	62000000	amp	73
chr17	62000001	62100000	amp	72
chr17	62100001	62200000	amp	72
chr17	62200001	62300000	amp	72
chr17	62300001	62400000	amp	72
chr17	62400001	62500000	amp	72
chr17	62500001	62600000	amp	71
chr17	62600001	62700000	amp	71
chr17	62700001	62800000	amp	71
chr17	62800001	62900000	amp	71
chr17	62900001	63000000	amp	71
chr17	63000001	63100000	amp	72
chr17	63100001	63200000	amp	71
chr17	63200001	63300000	amp	71
chr17	63300001	63400000	amp	70
chr17	63400001	63500000	amp	72
chr17	63500001	63600000	amp	73
chr17	63600001	63700000	amp	73
chr17	63700001	63800000	amp	74
chr17	63800001	63900000	amp	74
chr17	63900001	64000000	amp	74
chr17	64000001	64100000	amp	74
chr17	64100001	64200000	amp	74
chr17	64200001	64300000	amp	73
chr17	64300001	64400000	amp	73
chr17	64400001	64500000	amp	73
chr17	64500001	64600000	amp	73
chr17	64600001	64700000	amp	73
chr17	64700001	64800000	amp	73
chr17	64800001	64900000	amp	73
chr17	64900001	65000000	amp	73
chr17	65000001	65100000	amp	72
chr17	65100001	65200000	amp	71
chr17	65200001	65300000	amp	69
chr17	65300001	65400000	amp	69
chr17	65400001	65500000	amp	69
chr17	65500001	65600000	amp	69
chr17	65600001	65700000	amp	69
chr17	65700001	65800000	amp	69
chr17	65800001	65900000	amp	69
chr17	65900001	66000000	amp	70
chr17	66000001	66100000	amp	70
chr17	66100001	66200000	amp	70
chr17	66200001	66300000	amp	70
chr17	66300001	66400000	amp	70
chr17	66400001	66500000	amp	70
chr17	66500001	66600000	amp	70
chr17	66600001	66700000	amp	70
chr17	66700001	66800000	amp	70
chr17	66800001	66900000	amp	70
chr17	66900001	67000000	amp	70
chr17	67000001	67100000	amp	71
chr17	67100001	67200000	amp	74
chr17	67200001	67300000	amp	74
chr17	67300001	67400000	amp	75
